country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.59051,73.77946,CO,16,41,22
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.616318,73.765797,PM2.5,70,162,106
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.616318,73.765797,CO,12,40,24
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",4/19/2024 21:00:00,18.530085,73.849598,PM10,19,75,41
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",4/19/2024 21:00:00,18.530085,73.849598,NH3,11,29,21
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",4/19/2024 21:00:00,18.530085,73.849598,SO2,84,131,112
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",4/19/2024 21:00:00,18.664282,73.763966,CO,18,44,35
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",4/19/2024 21:00:00,17.6336264,75.9132495,NH3,28,56,38
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",4/19/2024 21:00:00,17.65439,75.90649,CO,15,64,40
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",4/19/2024 21:00:00,19.26777,72.97182,NH3,3,13,6
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",4/19/2024 21:00:00,19.235581,73.159121,NO2,8,43,17
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",4/19/2024 21:00:00,19.445821,72.7988231,NO2,5,31,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",4/19/2024 21:00:00,19.445821,72.7988231,NH3,3,10,6
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",4/19/2024 21:00:00,25.6635413,94.0989878,SO2,32,33,32
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",4/19/2024 21:00:00,25.6635413,94.0989878,CO,10,24,18
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",4/19/2024 21:00:00,25.6635413,94.0989878,OZONE,6,15,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",4/19/2024 21:00:00,20.832874,85.104082,NO2,4,54,24
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",4/19/2024 21:00:00,22.1166054,85.3945546,OZONE,12,255,166
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",4/19/2024 21:00:00,20.24079,85.836784,PM2.5,57,328,146
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",4/19/2024 21:00:00,20.34652,85.8163,PM2.5,17,187,72
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",4/19/2024 21:00:00,20.48891,85.84768,CO,5,40,22
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",4/19/2024 21:00:00,22.18972222,84.86277778,CO,8,30,18
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",4/19/2024 21:00:00,22.220833,84.809444,OZONE,3,134,65
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",4/19/2024 21:00:00,22.245,84.88111111,NO2,33,34,33
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",4/19/2024 21:00:00,20.9360711,85.1707021,PM10,89,500,290
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",4/19/2024 21:00:00,31.62,74.876512,SO2,7,27,18
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",4/19/2024 21:00:00,31.62,74.876512,CO,1,58,38
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",4/19/2024 21:00:00,30.233011,74.907758,PM10,78,500,210
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",4/19/2024 21:00:00,31.321907,75.578914,NO2,32,35,34
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",4/19/2024 21:00:00,30.736056,76.209694,PM10,72,365,109
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",4/19/2024 21:00:00,30.9028,75.8086,CO,14,88,41
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",4/19/2024 21:00:00,31.0325454,76.5623046,CO,20,54,34
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",4/19/2024 21:00:00,26.470859,74.646594,PM2.5,36,121,67
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",4/19/2024 21:00:00,26.470859,74.646594,PM10,45,169,100
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",4/19/2024 21:00:00,27.554793,76.611536,PM2.5,37,102,58
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",4/19/2024 21:00:00,27.554793,76.611536,CO,15,60,43
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",4/19/2024 21:00:00,27.554793,76.611536,OZONE,3,11,5
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",4/19/2024 21:00:00,23.55519,74.44001,NO2,1,82,24
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",4/19/2024 21:00:00,25.106006,76.469948,PM2.5,8,247,51
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",4/19/2024 21:00:00,25.106006,76.469948,PM10,56,108,79
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",4/19/2024 21:00:00,25.106006,76.469948,SO2,7,15,10
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",4/19/2024 21:00:00,25.106006,76.469948,OZONE,12,93,80
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",4/19/2024 21:00:00,27.215415,77.50873,PM2.5,71,292,139
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",4/19/2024 21:00:00,27.215415,77.50873,OZONE,8,80,68
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",4/19/2024 21:00:00,25.339605,74.618883,PM2.5,22,57,37
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",4/19/2024 21:00:00,28.194909,76.862296,NO2,8,23,14
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",4/19/2024 21:00:00,28.194909,76.862296,OZONE,4,86,47
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",4/19/2024 21:00:00,28.207266,76.829265,NO2,7,83,38
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",4/19/2024 21:00:00,28.018792,73.292658,NH3,10,13,11
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",4/19/2024 21:00:00,25.435774,75.644272,NO2,5,46,19
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",4/19/2024 21:00:00,28.296139,74.961696,NO2,16,46,24
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",4/19/2024 21:00:00,26.895552,76.334753,PM2.5,27,71,46
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",4/19/2024 21:00:00,23.837789,73.714926,NO2,10,33,16
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",4/19/2024 21:00:00,23.837789,73.714926,CO,10,25,13
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",4/19/2024 21:00:00,29.61075,74.283608,PM10,133,500,308
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",4/19/2024 21:00:00,26.9164092,75.7994901,PM10,67,366,129
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",4/19/2024 21:00:00,26.9164092,75.7994901,NH3,6,10,8
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",4/19/2024 21:00:00,26.786682,75.827928,SO2,10,22,14
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",4/19/2024 21:00:00,26.960669,75.771817,PM2.5,21,236,54
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",4/19/2024 21:00:00,26.960669,75.771817,CO,23,60,38
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",4/19/2024 21:00:00,26.912329,70.909168,NO2,5,23,11
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",4/19/2024 21:00:00,26.912329,70.909168,CO,14,46,24
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",4/19/2024 21:00:00,26.912329,70.909168,OZONE,30,112,101
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",4/19/2024 21:00:00,26.268249,73.0193853,PM2.5,48,350,164
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",4/19/2024 21:00:00,26.268249,73.0193853,PM10,80,335,153
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",4/19/2024 21:00:00,26.29581,73.082283,PM10,51,236,128
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",4/19/2024 21:00:00,26.358805,73.047444,OZONE,2,90,79
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",4/19/2024 21:00:00,26.253384,72.976571,NH3,3,11,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",4/19/2024 21:00:00,26.506177,77.025989,CO,6,22,13
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",4/19/2024 21:00:00,25.16409,75.858137,PM2.5,4,53,24
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",4/19/2024 21:00:00,25.16409,75.858137,SO2,7,24,11
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",4/19/2024 21:00:00,25.196024,75.855668,NH3,6,13,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",4/19/2024 21:00:00,25.771061,73.340227,PM10,84,183,143
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",4/19/2024 21:00:00,24.041198,74.780702,NO2,8,56,19
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",4/19/2024 21:00:00,24.041198,74.780702,SO2,2,28,7
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",4/19/2024 21:00:00,26.031443,76.359327,CO,3,74,24
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",4/19/2024 21:00:00,27.608912,75.153302,NO2,11,58,20
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",4/19/2024 21:00:00,24.885261,72.857549,NO2,3,26,9
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",4/19/2024 21:00:00,24.5886166,73.6321397,PM2.5,12,275,90
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",4/19/2024 21:00:00,24.5886166,73.6321397,SO2,2,11,7
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",4/19/2024 21:00:00,17.540891,78.358528,PM2.5,70,150,89
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",4/19/2024 21:00:00,17.540891,78.358528,SO2,17,94,30
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",4/19/2024 21:00:00,17.540891,78.358528,OZONE,32,35,34
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",4/19/2024 21:00:00,17.5184,78.278777,SO2,16,29,21
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",4/19/2024 21:00:00,17.5184,78.278777,OZONE,21,90,69
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",4/19/2024 21:00:00,17.393559,78.339194,PM2.5,53,92,65
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",4/19/2024 21:00:00,17.544899,78.486949,OZONE,1,94,71
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",4/19/2024 21:00:00,17.4559458,78.4332152,NO2,23,34,30
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",4/19/2024 21:00:00,17.349694,78.451437,PM2.5,44,104,69
India,Assam,Guwahati,"IITG, Guwahati - PCBA",4/19/2024 21:00:00,26.2028636,91.70046436,CO,10,15,11
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",4/19/2024 21:00:00,26.10887,91.589544,PM2.5,42,240,84
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",4/19/2024 21:00:00,26.10887,91.589544,NO2,34,64,47
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",4/19/2024 21:00:00,26.181742,91.78063,PM10,55,298,91
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",4/19/2024 21:00:00,26.349082,92.68449,PM10,71,100,82
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.251013,86.989001,PM10,108,257,169
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.251013,86.989001,NO2,55,121,83
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",4/19/2024 21:00:00,25.56752,83.966379,CO,21,86,47
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",4/19/2024 21:00:00,25.7808257,84.7446768,PM2.5,237,419,307
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",4/19/2024 21:00:00,24.7955,84.9994,SO2,4,21,12
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",4/19/2024 21:00:00,24.7955,84.9994,OZONE,40,87,63
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",4/19/2024 21:00:00,25.697189,85.2459,CO,18,53,26
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",4/19/2024 21:00:00,26.0881305,87.93840336,NO2,28,31,29
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",4/19/2024 21:00:00,26.63086,84.90051,PM2.5,17,83,54
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",4/19/2024 21:00:00,26.63086,84.90051,PM10,16,80,52
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",4/19/2024 21:00:00,26.63086,84.90051,NH3,5,19,14
India,Bihar,Munger,"Town Hall, Munger - BSPCB",4/19/2024 21:00:00,25.376776,86.471523,SO2,5,19,17
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,PM10,128,412,218
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,NH3,12,19,17
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,SO2,5,24,9
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,OZONE,22,47,24
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.1403345,85.3650192,SO2,13,21,17
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.1209,85.3647,OZONE,44,104,93
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",4/19/2024 21:00:00,25.586562,85.043586,CO,8,47,18
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",4/19/2024 21:00:00,25.586562,85.043586,OZONE,31,63,54
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",4/19/2024 21:00:00,25.592539,85.227158,CO,28,54,36
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",4/19/2024 21:00:00,25.610369,85.132568,NO2,11,11,11
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",4/19/2024 21:00:00,25.610369,85.132568,OZONE,30,45,38
India,Bihar,Patna,"Muradpur, Patna - BSPCB",4/19/2024 21:00:00,25.619651,85.147382,OZONE,7,73,52
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",4/19/2024 21:00:00,25.599486,85.113666,PM10,147,461,216
India,Bihar,Patna,"Samanpura, Patna - BSPCB",4/19/2024 21:00:00,25.596727,85.085624,CO,31,106,44
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",4/19/2024 21:00:00,25.366336,87.117468,CO,3,48,20
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",4/19/2024 21:00:00,25.366336,87.117468,OZONE,1,44,44
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",4/19/2024 21:00:00,25.0328,85.41948,CO,22,54,38
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",4/19/2024 21:00:00,25.892357,86.590325,CO,9,55,47
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",4/19/2024 21:00:00,24.952822,84.002396,PM10,66,186,126
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",4/19/2024 21:00:00,24.952822,84.002396,NH3,8,10,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",4/19/2024 21:00:00,26.2271665,84.3570427,SO2,4,34,26
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",4/19/2024 21:00:00,30.735567,76.775714,SO2,4,25,11
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",4/19/2024 21:00:00,30.751462,76.762879,PM10,89,167,126
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",4/19/2024 21:00:00,30.751462,76.762879,NH3,12,27,18
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",4/19/2024 21:00:00,30.719859,76.738637,OZONE,6,52,35
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",4/19/2024 21:00:00,21.185571,81.343175,PM10,31,80,58
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",4/19/2024 21:00:00,21.185571,81.343175,CO,26,64,45
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",4/19/2024 21:00:00,21.224231,81.40835,PM10,43,179,108
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",4/19/2024 21:00:00,22.08815,82.13737,SO2,9,23,17
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",4/19/2024 21:00:00,22.368195,82.746431,CO,10,56,12
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",4/19/2024 21:00:00,22.348441,82.549611,NH3,3,13,7
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",4/19/2024 21:00:00,22.348441,82.549611,CO,16,54,27
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",4/19/2024 21:00:00,21.219665,81.630094,PM10,22,140,65
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",4/19/2024 21:00:00,21.237755,81.705301,SO2,15,76,23
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.695381,77.181665,PM2.5,10,143,83
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",4/19/2024 21:00:00,28.4706914,77.1099364,PM2.5,16,334,150
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",4/19/2024 21:00:00,28.7256504,77.2011573,OZONE,2,46,35
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",4/19/2024 21:00:00,28.498571,77.26484,PM10,95,244,156
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",4/19/2024 21:00:00,28.498571,77.26484,OZONE,2,154,94
India,Delhi,Delhi,"ITO, Delhi - CPCB",4/19/2024 21:00:00,28.628624,77.24106,PM2.5,42,108,71
India,Delhi,Delhi,"ITO, Delhi - CPCB",4/19/2024 21:00:00,28.628624,77.24106,SO2,8,22,16
India,Delhi,Delhi,"ITO, Delhi - CPCB",4/19/2024 21:00:00,28.628624,77.24106,CO,19,109,75
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.58028,77.233829,SO2,1,34,17
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",4/19/2024 21:00:00,28.588333,77.221667,PM2.5,52,421,190
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",4/19/2024 21:00:00,28.588333,77.221667,NO2,81,130,99
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",4/19/2024 21:00:00,28.5918245,77.2273074,PM2.5,31,88,62
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",4/19/2024 21:00:00,28.5918245,77.2273074,CO,3,24,7
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.611281,77.237738,PM10,101,226,148
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.611281,77.237738,NO2,20,134,82
India,Delhi,Delhi,"Mundka, Delhi - DPCC",4/19/2024 21:00:00,28.684678,77.076574,PM2.5,32,318,140
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",4/19/2024 21:00:00,28.570173,76.933762,NH3,6,10,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",4/19/2024 21:00:00,28.822836,77.101981,NO2,4,86,44
India,Delhi,Delhi,"Narela, Delhi - DPCC",4/19/2024 21:00:00,28.822836,77.101981,SO2,5,77,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",4/19/2024 21:00:00,28.56789,77.250515,PM2.5,27,151,61
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",4/19/2024 21:00:00,28.56789,77.250515,OZONE,2,96,53
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",4/19/2024 21:00:00,28.57834,77.184,NO2,6,31,18
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",4/19/2024 21:00:00,28.530785,77.271255,NO2,38,120,82
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",4/19/2024 21:00:00,28.623763,77.287209,NH3,8,11,9
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",4/19/2024 21:00:00,28.623763,77.287209,CO,48,109,68
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",4/19/2024 21:00:00,28.623763,77.287209,OZONE,5,84,56
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",4/19/2024 21:00:00,28.674045,77.131023,SO2,11,44,29
India,Delhi,Delhi,"Pusa, Delhi - DPCC",4/19/2024 21:00:00,28.639652,77.146275,OZONE,9,43,30
India,Delhi,Delhi,"Pusa, Delhi - IMD",4/19/2024 21:00:00,28.63611,77.173332,PM10,129,263,180
India,Delhi,Delhi,"Rohini, Delhi - DPCC",4/19/2024 21:00:00,28.732528,77.11992,OZONE,2,53,36
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.710508,77.249485,NO2,15,95,52
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.710508,77.249485,CO,48,106,64
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.710508,77.249485,OZONE,2,70,42
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.672342,77.31526,PM2.5,13,223,94
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.672342,77.31526,NO2,24,120,70
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",4/19/2024 21:00:00,28.699793,77.165453,PM2.5,53,195,118
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",4/19/2024 21:00:00,23.002657,72.591912,SO2,1,100,53
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",4/19/2024 21:00:00,23.002657,72.591912,OZONE,15,82,59
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",4/19/2024 21:00:00,23.020509,72.579261,CO,8,52,26
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",4/19/2024 21:00:00,23.016834,72.625775,CO,8,48,29
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",4/19/2024 21:00:00,23.023389,72.515201,OZONE,12,22,20
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",4/19/2024 21:00:00,23.076793,72.627874,OZONE,9,28,25
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",4/19/2024 21:00:00,23.04307,72.562968,CO,18,44,30
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",4/19/2024 21:00:00,21.613267,73.010555,PM2.5,54,96,76
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",4/19/2024 21:00:00,21.613267,73.010555,PM10,72,108,86
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",4/19/2024 21:00:00,21.613267,73.010555,NO2,32,33,32
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",4/19/2024 21:00:00,21.613267,73.010555,CO,28,86,41
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",4/19/2024 21:00:00,30.379589,76.778328,CO,30,60,40
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",4/19/2024 21:00:00,28.806223,76.141105,OZONE,11,28,17
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",4/19/2024 21:00:00,28.593883,76.270653,NO2,14,22,18
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",4/19/2024 21:00:00,28.2068,76.7997,PM2.5,38,178,114
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",4/19/2024 21:00:00,28.39072,77.30059,CO,5,70,27
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",4/19/2024 21:00:00,28.376058,77.315741,PM2.5,88,344,224
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",4/19/2024 21:00:00,28.4417,77.3217,OZONE,5,50,35
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",4/19/2024 21:00:00,29.503664,75.467934,OZONE,47,58,51
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",4/19/2024 21:00:00,29.8006,76.4155,PM10,114,188,143
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",4/19/2024 21:00:00,29.8006,76.4155,CO,1,20,11
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",4/19/2024 21:00:00,29.8006,76.4155,OZONE,11,23,13
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",4/19/2024 21:00:00,29.6953,77.0027,PM2.5,88,216,121
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",4/19/2024 21:00:00,29.6953,77.0027,OZONE,27,35,31
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",4/19/2024 21:00:00,28.060249,76.113115,PM2.5,66,121,85
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",4/19/2024 21:00:00,28.060249,76.113115,PM10,70,111,89
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",4/19/2024 21:00:00,28.060249,76.113115,SO2,13,40,21
